ID;lookupID;Name;Set;Type;Quantity;Raw Price;PSA 10 Price;Raw Total
3682;pokemon-paradox-rift/doublade-132;Doublade;[English] Paradox Rift;Normal;1;1.44;29.94;1.44
1975;pokemon-paradox-rift/elekid-59;Elekid;[English] Paradox Rift;Normal;1;0.93;27.8;0.93
2606;pokemon-paradox-rift/espathra-81;Espathra;[English] Paradox Rift;Normal;1;1.62;24.0;1.62
2359;pokemon-paradox-rift/exploud-150;Exploud;[English] Paradox Rift;Normal;1;0.79;0.0;0.79
1020;pokemon-paradox-rift/feebas-35;Feebas;[English] Paradox Rift;Normal;2;0.94;27.87;1.88
913;pokemon-paradox-rift/feebas-reverse-holo-35;Feebas;[English] Paradox Rift;Reverse Holo;1;0.93;13.58;0.93
878;pokemon-paradox-rift/ferroseed-127;Ferroseed;[English] Paradox Rift;Normal;2;0.79;0.0;1.58
1795;pokemon-paradox-rift/ferroseed-reverse-holo-127;Ferroseed;[English] Paradox Rift;Reverse Holo;1;0.88;11.39;0.88
547;pokemon-paradox-rift/ferrothorn-128;Ferrothorn;[English] Paradox Rift;Normal;1;0.66;26.71;0.66
2647;pokemon-paradox-rift/flamigo-106;Flamigo;[English] Paradox Rift;Normal;1;0.79;27.27;0.79
2278;pokemon-paradox-rift/flittle-80;Flittle;[English] Paradox Rift;Normal;1;0.95;27.94;0.95
295;pokemon-paradox-rift/flittle-reverse-holo-80;Flittle;[English] Paradox Rift;Reverse Holo;1;1.05;28.33;1.05
1135;pokemon-paradox-rift/fuecoco-23;Fuecoco;[English] Paradox Rift;Normal;1;1.0;28.19;1.0
1305;pokemon-paradox-rift/gabite-95;Gabite;[English] Paradox Rift;Normal;2;0.97;28.0;1.94
2214;pokemon-paradox-rift/galvantula-65;Galvantula;[English] Paradox Rift;Normal;1;0.87;27.9;0.87
2543;pokemon-paradox-rift/garbodor-117;Garbodor;[English] Paradox Rift;Normal;1;0.79;27.27;0.79
682;pokemon-paradox-rift/gible-94;Gible;[English] Paradox Rift;Normal;3;0.79;27.47;2.37
1416;pokemon-paradox-rift/gimmighoul-87;Gimmighoul;[English] Paradox Rift;Normal;2;1.02;28.23;2.04
3217;pokemon-paradox-rift/gligar-91;Gligar;[English] Paradox Rift;Normal;1;0.79;27.37;0.79
1655;pokemon-paradox-rift/gliscor-92;Gliscor;[English] Paradox Rift;Normal;2;0.84;27.27;1.68
1188;pokemon-paradox-rift/golbat-111;Golbat;[English] Paradox Rift;Normal;1;0.9;27.8;0.9
1036;pokemon-paradox-rift/golisopod-reverse-holo-49;Golisopod;[English] Paradox Rift;Reverse Holo;2;1.06;28.37;2.12
298;pokemon-paradox-rift/gourgeist-78;Gourgeist;[English] Paradox Rift;Normal;1;0.94;27.86;0.94
765;pokemon-paradox-rift/honedge-131;Honedge;[English] Paradox Rift;Normal;2;1.88;29.92;3.76
2577;pokemon-paradox-rift/horsea-30;Horsea;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
725;pokemon-paradox-rift/iron-bundle-56;Iron Bundle;[English] Paradox Rift;Normal;1;0.2;0.0;0.2
278;pokemon-paradox-rift/iron-moth-28;Iron Moth;[English] Paradox Rift;Normal;2;1.21;26.2;2.42
2105;pokemon-paradox-rift/iron-moth-reverse-holo-28;Iron Moth;[English] Paradox Rift;Reverse Holo;1;1.16;36.0;1.16
529;pokemon-paradox-rift/joltik-64;Joltik;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
2427;pokemon-paradox-rift/joltik-reverse-holo-64;Joltik;[English] Paradox Rift;Reverse Holo;1;1.14;23.18;1.14
167;pokemon-paradox-rift/kingdra-holo-32;Kingdra;[English] Paradox Rift;Holo;1;1.27;0.0;1.27
1299;pokemon-paradox-rift/klawf-105;Klawf;[English] Paradox Rift;Normal;1;0.9;27.74;0.9
3314;pokemon-paradox-rift/larry-165;Larry;[English] Paradox Rift;Normal;1;0.97;28.46;0.97
2593;pokemon-paradox-rift/liepard-reverse-holo-115;Liepard;[English] Paradox Rift;Reverse Holo;1;0.99;28.1;0.99
16;pokemon-paradox-rift/luxurious-cape-166;Luxurious Cape;[English] Paradox Rift;Normal;3;1.11;28.59;3.33
656;pokemon-paradox-rift/magby-19;Magby;[English] Paradox Rift;Normal;2;0.95;27.94;1.9
2323;pokemon-paradox-rift/mantyke-39;Mantyke;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
1063;pokemon-paradox-rift/masquerain-2;Masquerain;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
2170;pokemon-paradox-rift/masquerain-reverse-holo-2;Masquerain;[English] Paradox Rift;Reverse Holo;1;1.02;28.2;1.02
3251;pokemon-paradox-rift/maushold-ex-holo-155;Maushold ex;[English] Paradox Rift;Holo;1;1.09;28.79;1.09
931;pokemon-paradox-rift/medical-energy-182;Medical Energy;[English] Paradox Rift;Normal;3;0.88;27.64;2.64
1663;pokemon-paradox-rift/mela-167;Mela;[English] Paradox Rift;Normal;2;1.08;28.46;2.16
826;pokemon-paradox-rift/mienfoo-96;Mienfoo;[English] Paradox Rift;Normal;3;1.0;0.0;3.0
1008;pokemon-paradox-rift/mienshao-97;Mienshao;[English] Paradox Rift;Normal;2;0.79;0.0;1.58
2493;pokemon-paradox-rift/milotic-36;Milotic;[English] Paradox Rift;Normal;1;1.18;19.42;1.18
2104;pokemon-paradox-rift/miltank-147;Miltank;[English] Paradox Rift;Normal;1;0.88;27.27;0.88
324;pokemon-paradox-rift/minior-99;Minior;[English] Paradox Rift;Normal;1;1.0;28.72;1.0
1238;pokemon-paradox-rift/minun-61;Minun;[English] Paradox Rift;Normal;3;0.98;28.03;2.94
589;pokemon-paradox-rift/nacli-reverse-holo-101;Nacli;[English] Paradox Rift;Reverse Holo;1;1.04;15.98;1.04
855;pokemon-paradox-rift/naclstack-103;Naclstack;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
396;pokemon-paradox-rift/natu-71;Natu;[English] Paradox Rift;Normal;3;1.04;28.3;3.12
594;pokemon-paradox-rift/nickit-119;Nickit;[English] Paradox Rift;Normal;1;0.79;27.27;0.79
937;pokemon-paradox-rift/norman-168;Norman;[English] Paradox Rift;Normal;2;0.91;27.74;1.82
1358;pokemon-paradox-rift/nymble-14;Nymble;[English] Paradox Rift;Normal;1;0.95;27.94;0.95
1791;pokemon-paradox-rift/nymble-reverse-holo-13;Nymble;[English] Paradox Rift;Reverse Holo;1;0.76;19.42;0.76
3747;pokemon-paradox-rift/octillery-reverse-holo-34;Octillery;[English] Paradox Rift;Reverse Holo;1;1.15;31.59;1.15
2203;pokemon-paradox-rift/orbeetle-12;Orbeetle;[English] Paradox Rift;Normal;2;0.79;27.34;1.58
929;pokemon-paradox-rift/oricorio-67;Oricorio;[English] Paradox Rift;Normal;3;0.79;0.0;2.37
3144;pokemon-paradox-rift/orthworm-138;Orthworm;[English] Paradox Rift;Normal;2;0.89;28.0;1.78
612;pokemon-paradox-rift/panpour-41;Panpour;[English] Paradox Rift;Normal;3;0.79;0.0;2.37
1572;pokemon-paradox-rift/pansage-4;Pansage;[English] Paradox Rift;Normal;3;0.79;0.0;2.37
1551;pokemon-paradox-rift/pansear-20;Pansear;[English] Paradox Rift;Normal;2;0.8;11.99;1.6
1670;pokemon-paradox-rift/parasol-lady-255;Parasol Lady;[English] Paradox Rift;Normal;1;11.94;67.56;11.94
1417;pokemon-paradox-rift/parasol-lady-reverse-holo-169;Parasol Lady;[English] Paradox Rift;Reverse Holo;3;0.63;16.6;1.89
2037;pokemon-paradox-rift/plusle-60;Plusle;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
226;pokemon-paradox-rift/plusle-reverse-holo-60;Plusle;[English] Paradox Rift;Reverse Holo;1;1.14;23.2;1.14
294;pokemon-paradox-rift/porygon-142;Porygon;[English] Paradox Rift;Normal;2;0.79;27.47;1.58
685;pokemon-paradox-rift/porygon-z-holo-144;Porygon-Z;[English] Paradox Rift;Holo;2;1.03;43.96;2.06
3422;pokemon-paradox-rift/porygon2-143;Porygon2;[English] Paradox Rift;Normal;1;1.2;28.96;1.2
3296;pokemon-paradox-rift/porygon2-reverse-holo-143;Porygon2;[English] Paradox Rift;Reverse Holo;1;1.67;23.98;1.67
956;pokemon-paradox-rift/pumpkaboo-77;Pumpkaboo;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
2491;pokemon-paradox-rift/pumpkaboo-reverse-holo-77;Pumpkaboo;[English] Paradox Rift;Reverse Holo;2;1.26;25.56;2.52
584;pokemon-paradox-rift/purrloin-114;Purrloin;[English] Paradox Rift;Normal;2;0.97;0.0;1.94
3433;pokemon-paradox-rift/remoraid-33;Remoraid;[English] Paradox Rift;Normal;1;0.82;0.0;0.82
1794;pokemon-paradox-rift/rika-172;Rika;[English] Paradox Rift;Normal;2;0.9;27.77;1.8
834;pokemon-paradox-rift/scream-tail-86;Scream Tail;[English] Paradox Rift;Normal;2;0.95;28.1;1.9
31;pokemon-paradox-rift/seadra-31;Seadra;[English] Paradox Rift;Normal;3;0.83;27.44;2.49
622;pokemon-paradox-rift/shauntal-174;Shauntal;[English] Paradox Rift;Normal;1;1.14;28.7;1.14
788;pokemon-paradox-rift/simipour-42;Simipour;[English] Paradox Rift;Normal;3;0.9;27.74;2.7
2538;pokemon-paradox-rift/simisage-5;Simisage;[English] Paradox Rift;Normal;1;0.79;27.27;0.79
1034;pokemon-paradox-rift/skeledirge-ex-holo-137;Skeledirge ex;[English] Paradox Rift;Holo;1;1.22;12.8;1.22
1064;pokemon-paradox-rift/slither-wing-107;Slither Wing;[English] Paradox Rift;Normal;1;1.66;14.06;1.66
3524;pokemon-paradox-rift/snorlax-doll-175;Snorlax Doll;[English] Paradox Rift;Normal;1;0.98;44.0;0.98
2210;pokemon-paradox-rift/snorlax-doll-reverse-holo-175;Snorlax Doll;[English] Paradox Rift;Reverse Holo;1;1.35;42.4;1.35
1811;pokemon-paradox-rift/snorunt-37;Snorunt;[English] Paradox Rift;Normal;2;0.98;28.03;1.96
698;pokemon-paradox-rift/spinda-151;Spinda;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
3501;pokemon-paradox-rift/steenee-9;Steenee;[English] Paradox Rift;Normal;2;0.79;47.2;1.58
1133;pokemon-paradox-rift/surskit-1;Surskit;[English] Paradox Rift;Normal;1;0.82;27.31;0.82
998;pokemon-paradox-rift/swablu-152;Swablu;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
619;pokemon-paradox-rift/tandemaus-153;Tandemaus;[English] Paradox Rift;Normal;1;0.9;27.94;0.9
304;pokemon-paradox-rift/tandemaus-reverse-holo-153;Tandemaus;[English] Paradox Rift;Reverse Holo;1;1.1;39.99;1.1
2801;pokemon-paradox-rift/tatsugiri-141;Tatsugiri;[English] Paradox Rift;Normal;1;0.79;27.27;0.79
2280;pokemon-paradox-rift/tatsugiri-reverse-holo-141;Tatsugiri;[English] Paradox Rift;Reverse Holo;1;1.18;28.89;1.18
552;pokemon-paradox-rift/technical-machine-blindside-reverse-holo-176;Technical Machine: Blindside;[English] Paradox Rift;Reverse Holo;1;1.07;21.9;1.07
224;pokemon-paradox-rift/technical-machine-devolution-177;Technical Machine: Devolution;[English] Paradox Rift;Normal;1;1.25;29.15;1.25
1388;pokemon-paradox-rift/technical-machine-evolution-178;Technical Machine Evolution;[English] Paradox Rift;Normal;1;0.98;28.13;0.98
1242;pokemon-paradox-rift/technical-machine-evolution-reverse-holo-178;Technical Machine: Evolution;[English] Paradox Rift;Reverse Holo;1;1.51;0.0;1.51
652;pokemon-paradox-rift/technical-machine-turbo-energize-179;Technical Machine: Turbo Energize;[English] Paradox Rift;Normal;2;1.13;28.7;2.26
592;pokemon-paradox-rift/ting-lu-holo-109;Ting-Lu;[English] Paradox Rift;Holo;1;0.61;0.0;0.61
2204;pokemon-paradox-rift/tinkatink-82;Tinkatink;[English] Paradox Rift;Normal;1;0.97;28.03;0.97
3432;pokemon-paradox-rift/toedscool-15;Toedscool;[English] Paradox Rift;Normal;1;0.91;27.77;0.91
1796;pokemon-paradox-rift/toedscruel-17;Toedscruel;[English] Paradox Rift;Normal;1;0.8;27.3;0.8
1298;pokemon-paradox-rift/toxel-69;Toxel;[English] Paradox Rift;Normal;1;0.81;27.99;0.81
2792;pokemon-paradox-rift/toxel-reverse-holo-69;Toxel;[English] Paradox Rift;Reverse Holo;1;1.08;28.46;1.08
812;pokemon-paradox-rift/tulip-181;Tulip;[English] Paradox Rift;Normal;2;0.95;28.61;1.9
999;pokemon-paradox-rift/vanillish-reverse-holo-44;Vanillish;[English] Paradox Rift;Reverse Holo;2;0.95;14.99;1.9
472;pokemon-paradox-rift/vanillite-43;Vanillite;[English] Paradox Rift;Normal;3;0.79;27.27;2.37
2408;pokemon-paradox-rift/veluza-192;Veluza;[English] Paradox Rift;Normal;1;5.7;43.31;5.7
3008;pokemon-paradox-rift/veluza-54;Veluza;[English] Paradox Rift;Normal;1;0.88;27.64;0.88
2377;pokemon-paradox-rift/veluza-reverse-holo-54;Veluza;[English] Paradox Rift;Reverse Holo;1;1.1;28.56;1.1
2747;pokemon-paradox-rift/volcanion-holo-22;Volcanion;[English] Paradox Rift;Holo;2;1.16;28.6;2.32
1752;pokemon-paradox-rift/whismur-148;Whismur;[English] Paradox Rift;Normal;1;0.79;27.27;0.79
471;pokemon-paradox-rift/wiglett-reverse-holo-52;Wiglett;[English] Paradox Rift;Reverse Holo;2;1.02;28.2;2.04
2365;pokemon-paradox-rift/wimpod-47;Wimpod;[English] Paradox Rift;Normal;1;0.79;0.0;0.79
3048;pokemon-paradox-rift/wugtrio-53;Wugtrio;[English] Paradox Rift;Normal;1;0.98;0.0;0.98
1241;pokemon-paradox-rift/yamask-75;Yamask;[English] Paradox Rift;Normal;3;0.79;27.27;2.37
1782;pokemon-paradox-rift/yveltal-118;Yveltal;[English] Paradox Rift;Normal;1;1.03;22.0;1.03
1570;pokemon-paradox-rift/zebstrika-63;Zebstrika;[English] Paradox Rift;Normal;2;0.79;27.27;1.58
3584;pokemon-paradox-rift/zekrom-reverse-holo-66;Zekrom;[English] Paradox Rift;Reverse Holo;1;1.19;28.92;1.19
86;pokemon-paradox-rift/zubat-110;Zubat;[English] Paradox Rift;Normal;3;0.79;27.27;2.37
2339;pokemon-prismatic-evolutions/bug-catching-set-102;Bug Catching Set;[English] Prismatic Evolutions;Normal;1;0.94;28.32;0.94
3743;pokemon-prismatic-evolutions/iron-hands-ex-31;Iron Hands ex;[English] Prismatic Evolutions;Normal;1;1.63;16.3;1.63
536;pokemon-prismatic-evolutions/professor-sada's-vitality-120;Professor Sada's Vitality;[English] Prismatic Evolutions;Normal;1;1.2;30.25;1.2
1707;pokemon-prismatic-evolutions/professor-turo's-scenario-121;Professor Turo's Scenario;[English] Prismatic Evolutions;Normal;1;1.06;28.92;1.06
821;pokemon-prismatic-evolutions/techno-radar-130;Techno Radar;[English] Prismatic Evolutions;Normal;1;0.98;28.55;0.98
1780;pokemon-promo/alolan-exeggutor-v-swsh225;Alolan Exeggutor V #SWSH225;[English] Promo;Normal;1;1.38;29.19;1.38
2920;pokemon-promo/blanche-swsh227;Blanche #SWSH227;[English] Promo;Normal;1;3.09;24.8;3.09
332;pokemon-promo/bulbasaur-swsh231;Bulbasaur #SWSH231;[English] Promo;Normal;1;4.71;40.79;4.71
357;pokemon-promo/charizard-ex-161;Charizard ex;[English] Promo;Normal;1;4.0;104.0;4.0
2292;pokemon-promo/charizard-ex-196;Charizard Ex;[English] Promo;Normal;1;4.4;124.29;4.4
3058;pokemon-promo/charizard-ex-jumbo-196;Charizard Ex [Jumbo];[English] Promo;Normal;1;4.4;400.0;4.4
1710;pokemon-promo/charmander-swsh232;Charmander #SWSH232;[English] Promo;Normal;1;5.6;55.99;5.6
3326;pokemon-promo/eevee-swsh118;Eevee #SWSH118;[English] Promo;Normal;1;2.85;24.28;2.85
3532;pokemon-promo/fuecoco-2;Fuecoco;[English] Promo;Normal;1;3.31;49.99;3.31
1321;pokemon-promo/iron-thorns-98;Iron Thorns;[English] Promo;Normal;1;3.19;38.76;3.19
359;pokemon-promo/koraidon-14;Koraidon;[English] Promo;Normal;1;4.91;65.14;4.91
1345;pokemon-promo/koraidon-pokemon-center-14;Koraidon [Pokemon Center];[English] Promo;Normal;1;52.0;600.0;52.0
3321;pokemon-promo/lapras-ex-164;Lapras Ex;[English] Promo;Normal;1;6.55;44.42;6.55
942;pokemon-promo/lucario-vstar-swsh291;Lucario VSTAR #SWSH291;[English] Promo;Normal;3;12.43;147.0;37.29
1660;pokemon-promo/mewtwo-v-swsh229;Mewtwo V #SWSH229;[English] Promo;Normal;8;7.19;79.92;57.52
2600;pokemon-promo/miraidon-13;Miraidon;[English] Promo;Normal;1;6.8;67.73;6.8
2277;pokemon-promo/miraidon-pokemon-center-13;Miraidon [Pokemon Center];[English] Promo;Normal;1;61.29;395.13;61.29
3464;pokemon-promo/pikachu-88;Pikachu;[English] Promo;Normal;1;14.4;154.0;14.4
2148;pokemon-promo/pikachu-swsh234;Pikachu #SWSH234;[English] Promo;Normal;3;3.98;104.85;11.94
516;pokemon-promo/professor's-research-swsh152;Professor's Research #SWSH152;[English] Promo;Normal;1;3.45;40.53;3.45
2932;pokemon-promo/professor's-research-swsh178;Professor's Research #SWSH178;[English] Promo;Normal;1;1.04;0.0;1.04
2782;pokemon-promo/quaxly-3;Quaxly;[English] Promo;Normal;1;3.21;30.4;3.21
2887;pokemon-promo/radiant-eevee-swsh230;Radiant Eevee #SWSH230;[English] Promo;Normal;1;13.91;120.5;13.91
151;pokemon-promo/scizor-gym-promo-141;Scizor [Gym Promo];[English] Promo;Normal;1;12.0;0.0;12.0
1073;pokemon-promo/snorlax-holo-swsh119;Snorlax #SWSH119;[English] Promo;Holo;1;2.6;59.99;2.6
3335;pokemon-promo/spark-swsh226;Spark #SWSH226;[English] Promo;Normal;1;2.58;32.86;2.58
329;pokemon-promo/sprigatito-ex-87;Sprigatito Ex;[English] Promo;Normal;1;1.99;25.56;1.99
2251;pokemon-promo/sprigatito-holo-1;Sprigatito;[English] Promo;Holo;1;4.98;62.0;4.98
1892;pokemon-promo/squirtle-swsh233;Squirtle #SWSH233;[English] Promo;Normal;1;5.74;88.0;5.74
807;pokemon-promo/terapagos-ex-165;Terapagos Ex;[English] Promo;Normal;1;3.92;31.42;3.92
3698;pokemon-rebel-clash/boss's-orders-154;Boss's Orders;[English] Rebel Clash;Normal;1;2.0;27.99;2.0
3634;pokemon-scarlet-&-violet/alomomola-48;Alomomola;[English] Scarlet & Violet;Normal;2;1.22;27.9;2.44
3262;pokemon-scarlet-&-violet/annihilape-reverse-holo-109;Annihilape;[English] Scarlet & Violet;Reverse Holo;3;1.17;20.0;3.51
711;pokemon-scarlet-&-violet/arboliva-holo-23;Arboliva;[English] Scarlet & Violet;Holo;4;1.21;16.0;4.84
3004;pokemon-scarlet-&-violet/armarouge-holo-41;Armarouge;[English] Scarlet & Violet;Holo;3;1.11;28.42;3.33
3266;pokemon-scarlet-&-violet/arven-166;Arven;[English] Scarlet & Violet;Normal;1;2.35;33.33;2.35
2560;pokemon-scarlet-&-violet/banette-ex-229;Banette ex;[English] Scarlet & Violet;Normal;1;2.39;26.68;2.39
545;pokemon-scarlet-&-violet/beach-court-167;Beach Court;[English] Scarlet & Violet;Normal;3;0.89;27.52;2.67
599;pokemon-scarlet-&-violet/bisharp-133;Bisharp;[English] Scarlet & Violet;Normal;1;0.98;27.88;0.98
623;pokemon-scarlet-&-violet/blissey-145;Blissey;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
1343;pokemon-scarlet-&-violet/blissey-reverse-holo-145;Blissey;[English] Scarlet & Violet;Reverse Holo;1;1.04;28.13;1.04
3639;pokemon-scarlet-&-violet/bombirdier-138;Bombirdier;[English] Scarlet & Violet;Normal;4;0.79;27.14;3.16
2329;pokemon-scarlet-&-violet/breloom-4;Breloom;[English] Scarlet & Violet;Normal;3;0.87;27.46;2.61
1093;pokemon-scarlet-&-violet/bruxish-51;Bruxish;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
1837;pokemon-scarlet-&-violet/cacnea-5;Cacnea;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
262;pokemon-scarlet-&-violet/cacnea-reverse-holo-5;Cacnea;[English] Scarlet & Violet;Reverse Holo;1;1.1;28.38;1.1
3407;pokemon-scarlet-&-violet/cacturne-6;Cacturne;[English] Scarlet & Violet;Normal;2;1.06;28.19;2.12
2272;pokemon-scarlet-&-violet/capsakid-28;Capsakid;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
2135;pokemon-scarlet-&-violet/cetitan-60;Cetitan;[English] Scarlet & Violet;Normal;2;0.88;27.5;1.76
318;pokemon-scarlet-&-violet/cetoddle-59;Cetoddle;[English] Scarlet & Violet;Normal;1;0.88;27.5;0.88
71;pokemon-scarlet-&-violet/chansey-reverse-holo-144;Chansey;[English] Scarlet & Violet;Reverse Holo;1;1.0;22.39;1.0
672;pokemon-scarlet-&-violet/charcadet-39;Charcadet;[English] Scarlet & Violet;Normal;1;0.65;26.58;0.65
813;pokemon-scarlet-&-violet/charcadet-40;Charcadet;[English] Scarlet & Violet;Normal;4;1.11;28.42;4.44
2802;pokemon-scarlet-&-violet/clawitzer-50;Clawitzer;[English] Scarlet & Violet;Normal;4;1.06;28.22;4.24
3140;pokemon-scarlet-&-violet/clawitzer-reverse-holo-50;Clawitzer;[English] Scarlet & Violet;Reverse Holo;1;0.84;28.29;0.84
1598;pokemon-scarlet-&-violet/croagunk-130;Croagunk;[English] Scarlet & Violet;Normal;5;0.87;26.98;4.35
2697;pokemon-scarlet-&-violet/crocalor-37;Crocalor;[English] Scarlet & Violet;Normal;4;0.97;27.84;3.88
3439;pokemon-scarlet-&-violet/crushing-hammer-168;Crushing Hammer;[English] Scarlet & Violet;Normal;1;0.91;27.62;0.91
362;pokemon-scarlet-&-violet/cyclizar-163;Cyclizar;[English] Scarlet & Violet;Normal;5;0.79;27.14;3.95
287;pokemon-scarlet-&-violet/cyclizar-164;Cyclizar;[English] Scarlet & Violet;Normal;3;1.12;4.8;3.36
1348;pokemon-scarlet-&-violet/cyclizar-reverse-holo-163;Cyclizar;[English] Scarlet & Violet;Reverse Holo;1;1.04;12.0;1.04
2392;pokemon-scarlet-&-violet/dachsbun-99;Dachsbun;[English] Scarlet & Violet;Normal;2;1.06;27.78;2.12
3741;pokemon-scarlet-&-violet/dedenne-94;Dedenne;[English] Scarlet & Violet;Normal;1;1.14;28.8;1.14
3544;pokemon-scarlet-&-violet/dedenne-95;Dedenne;[English] Scarlet & Violet;Normal;3;0.79;23.96;2.37
2031;pokemon-scarlet-&-violet/defiance-band-169;Defiance Band;[English] Scarlet & Violet;Normal;2;1.19;28.74;2.38
142;pokemon-scarlet-&-violet/dolliv-22;Dolliv;[English] Scarlet & Violet;Normal;1;0.87;27.14;0.87
2542;pokemon-scarlet-&-violet/dondozo-holo-61;Dondozo;[English] Scarlet & Violet;Holo;3;3.11;29.78;9.33
1137;pokemon-scarlet-&-violet/drifblim-90;Drifblim;[English] Scarlet & Violet;Normal;2;0.78;27.11;1.56
1076;pokemon-scarlet-&-violet/drifloon-89;Drifloon;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
1435;pokemon-scarlet-&-violet/drowzee-82;Drowzee;[English] Scarlet & Violet;Normal;3;1.09;28.32;3.27
857;pokemon-scarlet-&-violet/electric-generator-170;Electric Generator;[English] Scarlet & Violet;Normal;2;1.08;27.97;2.16
546;pokemon-scarlet-&-violet/energy-retrieval-171;Energy Retrieval;[English] Scarlet & Violet;Normal;3;0.97;27.85;2.91
1113;pokemon-scarlet-&-violet/espathra-103;Espathra;[English] Scarlet & Violet;Normal;2;0.79;27.14;1.58
604;pokemon-scarlet-&-violet/exp-share-174;Exp. Share;[English] Scarlet & Violet;Normal;4;1.0;27.98;4.0
1048;pokemon-scarlet-&-violet/fidough-97;Fidough;[English] Scarlet & Violet;Normal;1;1.14;28.54;1.14
219;pokemon-scarlet-&-violet/flaaffy-67;Flaaffy;[English] Scarlet & Violet;Normal;3;0.94;27.71;2.82
3514;pokemon-scarlet-&-violet/flaaffy-reverse-holo-67;Flaaffy;[English] Scarlet & Violet;Reverse Holo;1;1.26;29.06;1.26
1381;pokemon-scarlet-&-violet/flabebe-91;Flabebe;[English] Scarlet & Violet;Normal;1;0.65;26.58;0.65
3275;pokemon-scarlet-&-violet/flamigo-165;Flamigo;[English] Scarlet & Violet;Normal;1;0.79;27.14;0.79
3667;pokemon-scarlet-&-violet/flittle-102;Flittle;[English] Scarlet & Violet;Normal;3;0.79;27.14;2.37
